자치구,법정동,주거점수,교통점수,치안점수,생활점수_x,보증금(만원),임대료(만원),건축년도,공급건수,전월세평균,가격점수,안정성점수,공급점수,노후도점수,가장가까운역,거리_km,Unnamed: 0,평균소음(dB),공원수,병의원수,점포수,살인,강도,강간·강제추행,절도,폭력,CCTV,CCTV밀도(대/㎢),가로등수,가로등밀도(개/㎢),위도(법정동),경도(법정동),근처버스정류장수
강서구,염창동,0.633394997,0.679310441,0.600652163,0.55617809,29938.04616,23.63773259,2008.431764,2309,29961.6839,68.4872798,72.87687157,13.66676532,83.13647118,월드컵경기장,2.923570178,3,47.89957567,174,1050,9,1,6,300,1794,2195,3874,204.324895,1209,63.765823,37.55454972,126.8717804,21
강서구,화곡동,0.780566471,0.647411276,0.600652163,0.55617809,15209.94199,25.01987222,2008.929139,12538.66667,15234.96186,84.15150576,62.63674164,74.21525106,82.14172158,화곡,0.611945234,3,47.89957567,174,1050,9,1,6,300,1794,2195,3874,204.324895,1209,63.765823,37.54069969,126.8472704,32
강서구,내발산동,0.690670491,0.669625193,0.600652163,0.55617809,24036.32327,22.77688382,2006.977406,2277,24059.10015,74.76562235,83.77927817,13.47736017,86.04518832,우장산,0.48324884,3,47.89957567,174,1050,9,1,6,300,1794,2195,3874,204.324895,1209,63.765823,37.55249131,126.833305,16
강서구,가양동,0.74422047,0.625593359,0.600652163,0.55617809,21383.81428,23.02903686,1999.871751,2828.666667,21406.84332,77.586722,90.39408659,16.74262602,100.2564987,마곡,2.223900448,3,47.89957567,174,1050,9,1,6,300,1794,2195,3874,204.324895,1209,63.765823,37.56788954,126.8510591,16
강서구,방화동,0.757427335,0.782154593,0.600652163,0.55617809,17055.92533,23.81442074,2002.54111,3654,17079.73975,82.18928921,85.83133363,21.6277005,94.91778071,방화,0.208092898,3,47.89957567,174,1050,9,1,6,300,1794,2195,3874,204.324895,1209,63.765823,37.57589606,126.8135883,27
강서구,개화동,0.695577768,0.480315257,0.600652163,0.55617809,14918.34541,16.02983092,1993.846961,25.66666667,14934.37524,84.47122774,52.26731732,0.151918714,112.3060777,방화,1.327992319,3,47.89957567,174,1050,9,1,6,300,1794,2195,3874,204.324895,1209,63.765823,37.58711486,126.8035934,1
강서구,공항동,0.704145184,0.572818585,0.600652163,0.55617809,9862.239931,27.85193874,2008.840984,1305,9890.09187,89.83663046,59.94935775,7.724178751,82.3180321,송정,0.876081776,3,47.89957567,174,1050,9,1,6,300,1794,2195,3874,204.324895,1209,63.765823,37.55391822,126.8089331,8
강서구,오곡동,,0,0.600652163,0.55617809,,,,,,,,,,김포공항,1.780736988,3,47.89957567,174,1050,9,1,6,300,1794,2195,3874,204.324895,1209,63.765823,37.55295558,126.7847743,0
강서구,마곡동,0.759189094,0.767455575,0.600652163,0.55617809,16850.04898,29.61753422,2015.486771,8234.666667,16879.66651,82.40209912,85.26426213,48.74025846,69.02645739,마곡,0.750537763,3,47.89957567,174,1050,9,1,6,300,1794,2195,3874,204.324895,1209,63.765823,37.56864971,126.8294102,15
송파구,마천동,0.785304977,0.719438714,0.590472378,0.649192538,13746.26644,18.21005148,2000.108662,1767.333333,13764.47649,85.71560231,95.68095961,10.46068857,99.78267551,마천,0.39012957,17,47.42608149,174,1442,22,8,9,307,2416,2483,4665,200.214592,1656,71.072961,37.498487,127.1527523,14
송파구,가락동,0.644832738,0.732447649,0.590472378,0.649192538,37231.7858,45.06301639,2007.815077,5001,37276.84882,60.70643108,85.17255198,29.60047351,84.3698453,가락시장,0.297927187,17,47.42608149,174,1442,22,8,9,307,2416,2483,4665,200.214592,1656,71.072961,37.49568648,127.1184046,21
송파구,송파동,0.722586703,0.687174323,0.590472378,0.649192538,21439.44183,31.12237958,2005.186679,3350.666667,21470.56421,77.51894463,85.40178499,19.83229752,89.62664268,석촌,0.580207119,17,47.42608149,174,1442,22,8,9,307,2416,2483,4665,200.214592,1656,71.072961,37.50510765,127.113547,20
송파구,방이동,0.745380914,0.659593402,0.590472378,0.649192538,23470.62387,39.52188044,2007.458949,5185,23510.14575,75.34952322,97.48790754,30.68955312,85.08210204,올림픽공원,0.495923643,17,47.42608149,174,1442,22,8,9,307,2416,2483,4665,200.214592,1656,71.072961,37.51567458,127.1253889,9
송파구,장지동,0.591014877,0.681398431,0.590472378,0.649192538,39494.58877,28.23502746,2011.751732,2269,39522.8238,58.31747721,82.26883739,13.43000888,76.49653546,장지,0.550966442,17,47.42608149,174,1442,22,8,9,307,2416,2483,4665,200.214592,1656,71.072961,37.47687264,127.1320646,17
송파구,신천동,0.487941824,0.571813692,0.590472378,0.649192538,65795.62563,61.62905961,1999.088323,1829,65857.25469,30.30659502,83.7176421,10.82568807,101.8233548,잠실새내,0.550059746,17,47.42608149,174,1442,22,8,9,307,2416,2483,4665,200.214592,1656,71.072961,37.52392367,127.0989787,0
송파구,석촌동,0.758263705,0.661063323,0.590472378,0.649192538,14459.05976,34.29005022,2006.665257,3307,14493.34981,84.94032888,87.09853676,19.57383841,86.66948612,석촌,0.49481356,17,47.42608149,174,1442,22,8,9,307,2416,2483,4665,200.214592,1656,71.072961,37.50272628,127.1025132,10
송파구,오금동,0.606128058,0.705008249,0.590472378,0.649192538,26509.79948,24.56669034,2004.211237,1894.333333,26534.36617,72.13278076,45.63964044,11.21239025,91.57752501,오금,0.53684181,17,47.42608149,174,1442,22,8,9,307,2416,2483,4665,200.214592,1656,71.072961,37.50400509,127.1340199,22
송파구,풍납동,0.702086762,0.619303832,0.590472378,0.649192538,24647.93717,29.27362534,1999.720454,1972,24677.21079,74.10816275,81.59958603,11.67209234,100.5590916,강동구청,0.653526638,17,47.42608149,174,1442,22,8,9,307,2416,2483,4665,200.214592,1656,71.072961,37.53320689,127.1139971,10
송파구,문정동,0.763860709,0.809095089,0.590472378,0.649192538,21653.76192,40.34883679,2008.586806,6188,21694.11076,77.28116709,99.13797996,36.62622078,82.82638795,문정,0.039151267,17,47.42608149,174,1442,22,8,9,307,2416,2483,4665,200.214592,1656,71.072961,37.48558506,127.1225596,17
송파구,삼전동,0.753816583,0.702571764,0.590472378,0.649192538,14306.86952,31.45696692,2006.094164,3082.666667,14338.32649,85.10522099,84.60196335,18.2460294,87.81167136,석촌,1.390921045,17,47.42608149,174,1442,22,8,9,307,2416,2483,4665,200.214592,1656,71.072961,37.5019021,127.0918881,12
송파구,거여동,0.572572089,0.71356151,0.590472378,0.649192538,29471.40113,27.73123378,2010.592591,3032.333333,29499.13236,68.97927739,41.26565433,17.94811088,78.81481792,거여,0.396269997,17,47.42608149,174,1442,22,8,9,307,2416,2483,4665,200.214592,1656,71.072961,37.48972703,127.1449798,14
송파구,잠실동,0.651826915,0.646582477,0.590472378,0.649192538,44154.10311,64.52989556,2003.108563,6859.666667,44218.63301,53.32273253,91.81815419,40.60175594,93.78287351,종합운동장,0.868467449,17,47.42608149,174,1442,22,8,9,307,2416,2483,4665,200.214592,1656,71.072961,37.51196285,127.0833906,11
서초구,염곡동,0.618020951,0.319024115,0.584092453,0.530739004,25265.1658,66.04574315,2004.902137,32.66666667,25331.21154,73.41252827,57.68734679,0.19335109,90.1957265,매봉,2.669459435,14,50.18770666,180,1726,25,7,9,412,1941,2153,6036,298.664028,979,48.441366,37.46367015,127.053651,5
서초구,우면동,0.636162514,0.232711096,0.584092453,0.530739004,31301.20925,28.68446081,2009.782522,1838.666667,31329.89371,67.03196968,82.0129376,10.88290421,80.43495609,남부터미널,2.114436152,14,50.18770666,180,1726,25,7,9,412,1941,2153,6036,298.664028,979,48.441366,37.46593447,127.0179445,2
서초구,방배동,0.689475701,0.724779088,0.584092453,0.530739004,35194.28166,45.55433541,2005.367613,5636.333333,35239.836,62.87312025,95.5857532,33.36095492,89.26477398,방배,0.455132387,14,50.18770666,180,1726,25,7,9,412,1941,2153,6036,298.664028,979,48.441366,37.47949363,126.9931176,24
서초구,내곡동,0.454634292,0.169959816,0.584092453,0.530739004,42372.88222,29.52345098,2014.133722,461.3333333,42402.40568,55.254581,33.33333333,2.730590905,71.73255583,일원,2.93117894,14,50.18770666,180,1726,25,7,9,412,1941,2153,6036,298.664028,979,48.441366,37.4581503,127.0767407,4
서초구,반포동,0.445762239,0.77508563,0.584092453,0.530739004,70670.59332,99.26233093,2006.911227,4177.333333,70769.85565,25.08125761,77.00086754,24.72526388,86.17754652,고속터미널,0.383209525,14,50.18770666,180,1726,25,7,9,412,1941,2153,6036,298.664028,979,48.441366,37.50396447,127.0007635,22
서초구,원지동,0.577716361,0.453938221,0.584092453,0.530739004,27833.33333,41.5,1997.5,1.666666667,27874.83333,70.70697938,33.33333333,0.009864852,105,양재,4.74090662,14,50.18770666,180,1726,25,7,9,412,1941,2153,6036,298.664028,979,48.441366,37.4433213,127.0486289,0
서초구,신원동,0.586783053,0.527303527,0.584092453,0.530739004,33455.65318,33.17158016,2014.196337,636.3333333,33488.82476,64.73560096,75.02222917,3.766400316,71.60732648,일원,4.828230173,14,50.18770666,180,1726,25,7,9,412,1941,2153,6036,298.664028,979,48.441366,37.44407483,127.0621696,2
서초구,서초동,0.628876433,0.760606676,0.584092453,0.530739004,41986.38031,65.34009993,2007.711841,6839.666667,42051.72041,55.62759091,81.57446786,40.48337773,84.57631739,남부터미널,0.383976214,14,50.18770666,180,1726,25,7,9,412,1941,2153,6036,298.664028,979,48.441366,37.48837509,127.0168055,34
서초구,잠원동,0.425020576,0.738953307,0.584092453,0.530739004,62468.84881,73.7849236,1998.669628,2945.333333,62542.63373,33.83222493,37.85929283,17.43316563,102.6607445,잠원,0.323619582,14,50.18770666,180,1726,25,7,9,412,1941,2153,6036,298.664028,979,48.441366,37.51510289,127.0090917,13
서초구,양재동,0.710253644,0.775035029,0.584092453,0.530739004,21333.26275,30.46304569,2003.635848,3151.666667,21363.7258,77.63258437,77.50830755,18.65443425,92.72830371,양재,1.422942638,14,50.18770666,180,1726,25,7,9,412,1941,2153,6036,298.664028,979,48.441366,37.47196989,127.0374215,18
마포구,신정동,0.50241876,0.682998052,0.583575014,0.494865264,41098.29219,38.73773183,1999.307419,75.66666667,41137.02992,56.60051064,33.33333333,0.44786426,101.3851624,광흥창,0.51123157,12,48.19061198,144,875,16,3,4,447,1472,1908,3809,265.806001,1887,131.681786,37.54301681,126.9304642,14
마포구,신정동,0.568798556,0.682998052,0.583575014,0.494865264,28389.17473,23.52305969,2000.43784,7821,28412.69779,70.13487445,0,46.29180231,99.12432028,광흥창,0.51123157,12,48.19061198,144,875,16,3,4,447,1472,1908,3809,265.806001,1887,131.681786,37.54301681,126.9304642,14
마포구,신정동,0.50241876,0.682998052,0.583575014,0.494865264,41098.29219,38.73773183,1999.307419,75.66666667,41137.02992,56.60051064,33.33333333,0.44786426,101.3851624,광흥창,0.51123157,12,48.19061198,144,875,16,3,4,447,1472,1908,3809,265.806001,1887,131.681786,37.51519424,126.8557197,18
마포구,신정동,0.568798556,0.682998052,0.583575014,0.494865264,28389.17473,23.52305969,2000.43784,7821,28412.69779,70.13487445,0,46.29180231,99.12432028,광흥창,0.51123157,12,48.19061198,144,875,16,3,4,447,1472,1908,3809,265.806001,1887,131.681786,37.51519424,126.8557197,18
마포구,신정동,0.50241876,0.682998052,0.583575014,0.494865264,41098.29219,38.73773183,1999.307419,75.66666667,41137.02992,56.60051064,33.33333333,0.44786426,101.3851624,신정네거리,0.612614295,12,48.19061198,144,875,16,3,4,447,1472,1908,3809,265.806001,1887,131.681786,37.54301681,126.9304642,14
마포구,신정동,0.568798556,0.682998052,0.583575014,0.494865264,28389.17473,23.52305969,2000.43784,7821,28412.69779,70.13487445,0,46.29180231,99.12432028,신정네거리,0.612614295,12,48.19061198,144,875,16,3,4,447,1472,1908,3809,265.806001,1887,131.681786,37.54301681,126.9304642,14
마포구,신정동,0.50241876,0.682998052,0.583575014,0.494865264,41098.29219,38.73773183,1999.307419,75.66666667,41137.02992,56.60051064,33.33333333,0.44786426,101.3851624,신정네거리,0.612614295,12,48.19061198,144,875,16,3,4,447,1472,1908,3809,265.806001,1887,131.681786,37.51519424,126.8557197,18
마포구,신정동,0.568798556,0.682998052,0.583575014,0.494865264,28389.17473,23.52305969,2000.43784,7821,28412.69779,70.13487445,0,46.29180231,99.12432028,신정네거리,0.612614295,12,48.19061198,144,875,16,3,4,447,1472,1908,3809,265.806001,1887,131.681786,37.51519424,126.8557197,18
마포구,하중동,0.236663923,0.697110717,0.583575014,0.494865264,89367.39899,92.98017677,2010.036364,54.33333333,89460.37917,5.200894361,45.14307546,0.32159416,79.92727273,광흥창,0.546670652,12,48.19061198,144,875,16,3,4,447,1472,1908,3809,265.806001,1887,131.681786,37.54370943,126.927967,17
마포구,노고산동,0.75261873,0.817818614,0.583575014,0.494865264,8723.358082,45.14137526,2005.885947,783.6666667,8768.499457,91.02962351,79.08538749,4.638453191,88.22810523,신촌,0.115980014,12,48.19061198,144,875,16,3,4,447,1472,1908,3809,265.806001,1887,131.681786,37.55438893,126.9377854,32
마포구,아현동,0.59873571,0.818364426,0.583575014,0.494865264,40511.84683,54.45667259,2011.275313,1586,40566.30351,57.20756953,91.22135626,9.38739272,77.44937352,애오개,0.109894551,12,48.19061198,144,875,16,3,4,447,1472,1908,3809,265.806001,1887,131.681786,37.55448317,126.956191,23
마포구,당인동,0.776776593,0.6290912,0.583575014,0.494865264,10254.75201,35.85457135,1993.344183,92,10290.60658,89.41061897,79.46961803,0.544539805,113.3116349,상수,0.570850893,12,48.19061198,144,875,16,3,4,447,1472,1908,3809,265.806001,1887,131.681786,37.54260553,126.9220684,5
마포구,대흥동,0.570045212,0.660961252,0.583575014,0.494865264,30969.63004,45.2686532,2007.747638,1043,31014.89869,67.3670173,48.59645127,6.17342409,84.50472479,대흥,0.239521645,12,48.19061198,144,875,16,3,4,447,1472,1908,3809,265.806001,1887,131.681786,37.54976001,126.9431408,27
마포구,현석동,0.565332976,0.624557177,0.583575014,0.494865264,45448.32162,48.80144807,2008.4852,301.6666667,45497.12307,51.96285373,89.14800062,1.785538128,83.02959929,광흥창,0.619357274,12,48.19061198,144,875,16,3,4,447,1472,1908,3809,265.806001,1887,131.681786,37.54222207,126.9343747,12
마포구,합정동,0.722172681,0.730269079,0.583575014,0.494865264,17061.3216,32.2370235,2003.77007,1467.666667,17093.55863,82.17459062,79.78972798,8.686988261,92.45985997,합정,0.46306902,12,48.19061198,144,875,16,3,4,447,1472,1908,3809,265.806001,1887,131.681786,37.54697565,126.9089872,13
마포구,토정동,0.56523794,0.660884018,0.583575014,0.494865264,42678.29249,32.66237374,1999.835841,105,42710.95486,54.92638955,69.59064344,0.621485647,100.328318,마포,0.558829196,12,48.19061198,144,875,16,3,4,447,1472,1908,3809,265.806001,1887,131.681786,37.53891238,126.9398014,10
마포구,도화동,0.665766322,0.787072545,0.583575014,0.494865264,27536.72103,45.94341279,1999.349168,1412.333333,27582.66444,71.01774776,73.09293658,8.35947519,101.3016649,마포,0.354004546,12,48.19061198,144,875,16,3,4,447,1472,1908,3809,265.806001,1887,131.681786,37.5397592,126.9500482,42
마포구,연남동,0.76830073,0.700400308,0.583575014,0.494865264,10151.32197,47.96347962,2003.577948,1315.666667,10199.28545,89.5077536,84.90741739,7.787313801,92.84410456,홍대입구,0.721100471,12,48.19061198,144,875,16,3,4,447,1472,1908,3809,265.806001,1887,131.681786,37.56302326,126.9215285,22
마포구,공덕동,0.653557796,0.725826204,0.583575014,0.494865264,29273.1943,42.01114301,2007.002484,1785,29315.20545,69.1749131,81.42139886,10.56525599,85.99503225,공덕,0.572763769,12,48.19061198,144,875,16,3,4,447,1472,1908,3809,265.806001,1887,131.681786,37.54811224,126.9549821,23
마포구,상암동,0.751345365,0.347935564,0.583575014,0.494865264,16438.3058,49.07535594,2009.962046,2860.333333,16487.38115,82.81935739,95.86981376,16.9300582,80.07590856,월드컵경기장,1.701315513,12,48.19061198,144,875,16,3,4,447,1472,1908,3809,265.806001,1887,131.681786,37.57072041,126.8798863,7
마포구,중동,0.662891444,0.683949578,0.583575014,0.494865264,28064.56501,24.63378767,2000.805881,372.3333333,28089.1988,70.4789674,79.8042689,2.203807833,98.3882384,월드컵경기장,0.671984703,12,48.19061198,144,875,16,3,4,447,1472,1908,3809,265.806001,1887,131.681786,37.57163084,126.9061677,18
마포구,염리동,0.59467868,0.673765571,0.583575014,0.494865264,32705.46135,38.94192161,2008.225961,1286.666667,32744.40327,65.52741236,65.14800162,7.615665384,83.54807774,대흥,0.469923317,12,48.19061198,144,875,16,3,4,447,1472,1908,3809,265.806001,1887,131.681786,37.54911097,126.9472418,18
마포구,동교동,0.71299034,0.883120722,0.583575014,0.494865264,7062.950073,54.85813967,2000.357002,309.6666667,7117.808212,92.78539785,48.6925114,1.832889415,99.28599599,홍대입구,0.163303996,12,48.19061198,144,875,16,3,4,447,1472,1908,3809,265.806001,1887,131.681786,37.55759506,126.9251542,24
마포구,성산동,0.758958992,0.735368056,0.583575014,0.494865264,13721.94987,34.90207569,2006.264159,4595.333333,13756.85194,85.72371223,79.16692721,27.19936865,87.47168243,마포구청,0.264844803,12,48.19061198,144,875,16,3,4,447,1472,1908,3809,265.806001,1887,131.681786,37.56565852,126.9046934,19
마포구,구수동,0.672210816,0.804727649,0.583575014,0.494865264,16526.98036,28.4406511,2007.566217,61.66666667,16555.42101,82.74698611,65.31351807,0.364999507,84.86756697,광흥창,0.206889889,12,48.19061198,144,875,16,3,4,447,1472,1908,3809,265.806001,1887,131.681786,37.54565089,126.9325147,34
마포구,서교동,0.730293105,0.735361366,0.583575014,0.494865264,11527.59574,48.72945,2005.514609,1762.333333,11576.32519,88.04305144,70.48751663,10.43109401,88.97078241,홍대입구,0.546830849,12,48.19061198,144,875,16,3,4,447,1472,1908,3809,265.806001,1887,131.681786,37.55378241,126.918701,46
마포구,망원동,0.755003185,0.595700976,0.583575014,0.494865264,17251.97349,31.53457954,2003.476303,2607.333333,17283.50807,81.97254899,91.21024466,15.43257374,93.04739321,망원,0.903215479,12,48.19061198,144,875,16,3,4,447,1472,1908,3809,265.806001,1887,131.681786,37.55547775,126.8999306,31
마포구,신공덕동,0.651153941,0.782450475,0.583575014,0.494865264,30446.19142,47.64386262,2006.112603,898.3333333,30493.83528,67.92125163,85.95487975,5.317154977,87.77479406,공덕,0.3828533,12,48.19061198,144,875,16,3,4,447,1472,1908,3809,265.806001,1887,131.681786,37.54413095,126.955943,43
마포구,마포동,0.670705205,0.808260968,0.583575014,0.494865264,22149.67663,52.31496907,2003.191011,184,22201.9916,76.74095453,72.46992262,1.089079609,93.61797862,마포,0.346380716,12,48.19061198,144,875,16,3,4,447,1472,1908,3809,265.806001,1887,131.681786,37.53713454,126.9438442,23
마포구,상수동,0.68435529,0.798716482,0.583575014,0.494865264,21034.56948,44.79483387,2004.293088,584.3333333,21079.36432,77.93504833,76.18569263,3.458616948,91.41382481,상수,0.179809494,12,48.19061198,144,875,16,3,4,447,1472,1908,3809,265.806001,1887,131.681786,37.54667073,126.9244872,23
마포구,신수동,0.591084972,0.723735534,0.583575014,0.494865264,26930.41446,37.71615749,2005.99211,1004.666667,26968.13062,71.67140284,45.89224394,5.946532505,88.01578063,광흥창,0.445253085,12,48.19061198,144,875,16,3,4,447,1472,1908,3809,265.806001,1887,131.681786,37.54857303,126.9368132,38
마포구,용강동,0.564683878,0.744276733,0.583575014,0.494865264,41332.5784,55.78269225,2010.058647,440,41388.36109,56.33317971,79.64372054,2.604320805,79.88270506,마포,0.532293242,12,48.19061198,144,875,16,3,4,447,1472,1908,3809,265.806001,1887,131.681786,37.54151162,126.9404571,15
마포구,창전동,0.692013763,0.797060565,0.583575014,0.494865264,22074.23793,40.96278542,2005.801084,912,22115.20072,76.83327052,83.57679647,5.398046759,88.39783134,광흥창,0.351786664,12,48.19061198,144,875,16,3,4,447,1472,1908,3809,265.806001,1887,131.681786,37.55025554,126.9300855,56
영등포구,여의도동,0.635061573,0.73149875,0.580280482,0.53430016,40060.75615,58.87975541,1990.821746,1604.333333,40119.63591,57.68267201,77.43479673,9.495906087,118.3565071,여의나루,0.412231878,19,46.84467277,108,910,27,12,10,310,1854,2232,5133,327.98722,1890,120.766773,37.52850502,126.9284672,16
영등포구,양화동,,0.66724919,0.580280482,0.53430016,,,,,,,,,,당산,1.934985456,19,46.84467277,108,910,27,12,10,310,1854,2232,5133,327.98722,1890,120.766773,37.54796942,126.8891207,7
영등포구,영등포동4가,0.727773752,0.74432805,0.580280482,0.53430016,12209.57951,37.90066406,2014.441565,211.3333333,12247.48017,87.32917069,91.28815017,1.250863175,71.11686907,영등포시장,0.557863279,19,46.84467277,108,910,27,12,10,310,1854,2232,5133,327.98722,1890,120.766773,37.51789071,126.9035778,27
영등포구,영등포동,0.682245175,0.763506923,0.580280482,0.53430016,27103.46433,28.06951006,2002.252934,662.3333333,27131.53384,71.49759736,87.8177757,3.920292,95.49413241,신길,0.823916318,19,46.84467277,108,910,27,12,10,310,1854,2232,5133,327.98722,1890,120.766773,37.51378576,126.9069133,23
영등포구,영등포동2가,0.657779962,0.686559042,0.580280482,0.53430016,15878.47742,26.11725035,2018.470683,987.6666667,15904.59467,83.43924409,68.61346182,5.845911019,63.05863399,신길,0.407415868,19,46.84467277,108,910,27,12,10,310,1854,2232,5133,327.98722,1890,120.766773,37.52060986,126.9121947,13
영등포구,문래동1가,0.608581464,0.661468403,0.580280482,0.53430016,26966.52422,12.35042735,2018.305556,20,26978.87464,71.65997485,77.51034458,0.118378218,63.38888889,신도림,0.643877942,19,46.84467277,108,910,27,12,10,310,1854,2232,5133,327.98722,1890,120.766773,37.51228288,126.8970602,18
영등포구,양평동2가,0.70756355,0.767220472,0.580280482,0.53430016,19104.45606,27.53558907,2008.310829,637.3333333,19131.99165,80.00639084,88.40280197,3.772319227,83.37834167,양평,0.323488979,19,46.84467277,108,910,27,12,10,310,1854,2232,5133,327.98722,1890,120.766773,37.52342708,126.8837578,17
영등포구,양평동6가,0.56292198,0.669561561,0.580280482,0.53430016,21209.92752,20.81800464,2015.798119,538.3333333,21230.74553,77.77403018,33.33333333,3.186347045,68.40376114,당산,1.467602731,19,46.84467277,108,910,27,12,10,310,1854,2232,5133,327.98722,1890,120.766773,37.54263764,126.8895728,10
영등포구,문래동2가,0.731202295,0.736665975,0.580280482,0.53430016,15263.29043,21.10521236,1982.732282,35.66666667,15284.39565,84.09892502,54.29392749,0.211107823,134.5354354,신도림,0.469977787,19,46.84467277,108,910,27,12,10,310,1854,2232,5133,327.98722,1890,120.766773,37.51277805,126.8930947,16
영등포구,신길동,0.70464007,0.661983981,0.580280482,0.53430016,20620.88005,28.24972691,2005.449106,5804.666667,20649.12978,78.39267162,63.74403604,34.35730492,89.10178835,신풍,0.7420409,19,46.84467277,108,910,27,12,10,310,1854,2232,5133,327.98722,1890,120.766773,37.50606469,126.9136145,29
영등포구,도림동,0.707352941,0.655722329,0.580280482,0.53430016,14479.28637,33.34135562,2004.436192,1230.666667,14512.62772,84.91982373,67.56804381,7.284206373,91.12761679,신도림,0.824649751,19,46.84467277,108,910,27,12,10,310,1854,2232,5133,327.98722,1890,120.766773,37.5091012,126.9005421,30
영등포구,문래동4가,0.602338743,0.674131013,0.580280482,0.53430016,38374.84712,19.07541284,2002.948939,56.66666667,38393.92254,59.51824439,81.54561462,0.335404952,94.10212292,문래,0.583275099,19,46.84467277,108,910,27,12,10,310,1854,2232,5133,327.98722,1890,120.766773,37.51446766,126.889873,26
영등포구,양평동,,0.576117462,0.580280482,0.53430016,,,,,,,,,,양평,0.810091821,19,46.84467277,108,910,27,12,10,310,1854,2232,5133,327.98722,1890,120.766773,37.53288743,126.8869426,7
영등포구,양평동3가,0.652669136,0.700701261,0.580280482,0.53430016,27214.71017,26.46745368,2008.911217,678,27241.17762,71.38097365,83.23919255,4.013021604,82.17756664,양평,0.574134356,19,46.84467277,108,910,27,12,10,310,1854,2232,5133,327.98722,1890,120.766773,37.52903612,126.8910478,15
영등포구,영등포동1가,0.707254865,0.7060912,0.580280482,0.53430016,12081.31147,27.74965852,2016.5063,1053.333333,12109.06113,87.4764015,80.01993965,6.234586169,66.98739929,신길,0.178505757,19,46.84467277,108,910,27,12,10,310,1854,2232,5133,327.98722,1890,120.766773,37.5176264,126.9128668,16
영등포구,대림동,0.681136502,0.743695241,0.580280482,0.53430016,12828.34114,30.29184837,2003.231845,2960.333333,12858.63299,86.67911186,40.57677638,17.52194929,93.53631063,대림,0.387621077,19,46.84467277,108,910,27,12,10,310,1854,2232,5133,327.98722,1890,120.766773,37.49542765,126.9001286,29
영등포구,문래동6가,0.666662809,0.706593386,0.580280482,0.53430016,28659.32455,35.21730534,2007.957923,841.3333333,28694.54186,69.83508817,91.94573571,4.979777054,84.08415399,도림천,0.598873364,19,46.84467277,108,910,27,12,10,310,1854,2232,5133,327.98722,1890,120.766773,37.51989724,126.8846542,23
영등포구,양평동1가,0.619299267,0.767430469,0.580280482,0.53430016,23980.29531,23.1684646,2006.296362,351.3333333,24003.46378,74.82480053,55.47254247,2.079510703,87.40727557,양평,0.349360634,19,46.84467277,108,910,27,12,10,310,1854,2232,5133,327.98722,1890,120.766773,37.52319021,126.8886986,32
영등포구,영등포동8가,0.667699151,0.709788098,0.580280482,0.53430016,26948.06493,29.96538193,2011.253713,387.6666667,26978.03032,71.66087293,94.85703844,2.294564467,77.49257499,영등포시장,0.615014991,19,46.84467277,108,910,27,12,10,310,1854,2232,5133,327.98722,1890,120.766773,37.52829999,126.9052944,28
영등포구,영등포동6가,0.642386319,0.779031923,0.580280482,0.53430016,15805.74159,25.23565393,2015.732493,233.3333333,15830.97725,83.517548,59.96221959,1.381079215,68.5350138,영등포시장,0.221617878,19,46.84467277,108,910,27,12,10,310,1854,2232,5133,327.98722,1890,120.766773,37.52163221,126.9030742,22
영등포구,영등포동3가,0.652163949,0.762897953,0.580280482,0.53430016,11555.33256,29.57681267,2018.364591,404,11584.90937,88.03392079,56.75062865,2.391240012,63.27081815,영등포시장,0.555405582,19,46.84467277,108,910,27,12,10,310,1854,2232,5133,327.98722,1890,120.766773,37.51826291,126.9078989,26
영등포구,영등포동7가,0.624693638,0.782086629,0.580280482,0.53430016,25803.9411,30.39920013,2014.544331,1108,25834.3403,72.87737031,72.05127496,6.5581533,70.91133768,영등포시장,0.24380323,19,46.84467277,108,910,27,12,10,310,1854,2232,5133,327.98722,1890,120.766773,37.52429191,126.9071197,23
영등포구,양평동5가,0.627187379,0.773164433,0.580280482,0.53430016,27108.22107,23.15147704,2008.568975,533,27131.37255,71.49776892,70.33664489,3.154779521,82.86205006,당산,1.02783976,19,46.84467277,108,910,27,12,10,310,1854,2232,5133,327.98722,1890,120.766773,37.53936668,126.8926451,14
영등포구,문래동3가,0.563287422,0.834638911,0.580280482,0.53430016,46125.05434,30.79147491,2001.215915,409,46155.84581,51.26219666,78.49646634,2.420834566,97.56816956,문래,0.116094708,19,46.84467277,108,910,27,12,10,310,1854,2232,5133,327.98722,1890,120.766773,37.51727018,126.8957152,26
영등포구,당산동5가,0.623675489,0.808236889,0.580280482,0.53430016,38338.28045,40.52520313,2009.800662,812.6666667,38378.80566,59.53432361,99.09535211,4.810101608,80.3986759,당산,0.21117953,19,46.84467277,108,910,27,12,10,310,1854,2232,5133,327.98722,1890,120.766773,37.53208722,126.9012001,30
영등포구,양평동4가,0.635667868,0.768017787,0.580280482,0.53430016,19583.48206,25.64550267,2009.322679,622.6666667,19609.12756,79.49888043,55.30661968,3.685508533,81.35464217,당산,0.584449477,19,46.84467277,108,910,27,12,10,310,1854,2232,5133,327.98722,1890,120.766773,37.53631785,126.8961517,21
