자치구,법정동,주거점수,교통점수,치안점수,생활점수,가장가까운역,거리_km,Unnamed: 0,평균소음(dB),공원수,병의원수,점포수,위도,경도
종로구,연건동,0.603292173,0.745787359,0.32733628,0.427069356,혜화,0.420371685,22,47.44102164,106,561,13,37.578703463199886,126.99969436647956
종로구,도렴동,0.590419859,0.731303247,0.32733628,0.427069356,경복궁,0.319541355,22,47.44102164,106,561,13,37.57312324668336,126.97475892130228
종로구,내자동,0.708463006,0.805878628,0.32733628,0.427069356,경복궁,0.172344311,22,47.44102164,106,561,13,37.57531367232253,126.97174230665335
종로구,필운동,0.604578158,0.711967603,0.32733628,0.427069356,경복궁,0.50619384,22,47.44102164,106,561,13,37.57729943509908,126.96814523317173
종로구,운니동,0.58005474,0.782468655,0.32733628,0.427069356,안국,0.245339243,22,47.44102164,106,561,13,37.57638911609966,126.98823885976977
종로구,혜화동,0.592843024,0.703572018,0.32733628,0.427069356,한성대입구,0.44574192,22,47.44102164,106,561,13,37.58781307966232,127.00175472243188
종로구,소격동,0.590419859,0.703151737,0.32733628,0.427069356,안국,0.525290062,22,47.44102164,106,561,13,37.57962289099011,126.98093437866244
종로구,통의동,0.672979647,0.772166504,0.32733628,0.427069356,경복궁,0.255611982,22,47.44102164,106,561,13,37.578077413831,126.97286980979813
종로구,송월동,0.590419859,0.731791595,0.32733628,0.427069356,서대문,0.490100414,22,47.44102164,106,561,13,37.57008050116036,126.9652181872059
종로구,권농동,0.617510121,0.735746668,0.32733628,0.427069356,종로3가,0.452679439,22,47.44102164,106,561,13,37.57650589767634,126.9916743910255
종로구,체부동,0.591226069,0.746597157,0.32733628,0.427069356,경복궁,0.307755594,22,47.44102164,106,561,13,37.577593504347405,126.9708730261261
종로구,원남동,0.580951654,0.704381477,0.32733628,0.427069356,종로5가,0.638864669,22,47.44102164,106,561,13,37.57556173158455,126.99753716750132
종로구,경운동,0.569645756,0.825256373,0.32733628,0.427069356,안국,0.172768657,22,47.44102164,106,561,13,37.57520168293945,126.98642079449964
종로구,화동,0.558795567,0.684727791,0.32733628,0.427069356,안국,0.518265446,22,47.44102164,106,561,13,37.5806915172636,126.98273106712038
종로구,충신동,0.60435768,0.73757547,0.32733628,0.427069356,동대문,0.549006266,22,47.44102164,106,561,13,37.57495880238596,127.00596200517836
종로구,창신동,0.61299647,0.695374907,0.32733628,0.427069356,동대문,0.41241353,22,47.44102164,106,561,13,37.57540774710774,127.0124485406766
종로구,가회동,0.54788598,0.675746535,0.32733628,0.427069356,안국,0.681680913,22,47.44102164,106,561,13,37.58268350404485,126.98484153609805
종로구,송현동,0.590419859,0.758297001,0.32733628,0.427069356,안국,0.31865748,22,47.44102164,106,561,13,37.57677744331036,126.98187279363874
종로구,홍파동,0.543479811,0.690772634,0.32733628,0.427069356,서대문,0.637228309,22,47.44102164,106,561,13,37.57115083882257,126.96398569416796
종로구,낙원동,0.588852282,0.802961024,0.32733628,0.427069356,종로3가,0.161136118,22,47.44102164,106,561,13,37.57257268472413,126.98862325939244
종로구,훈정동,0.590419859,0.718634166,0.32733628,0.427069356,종로3가,0.388989184,22,47.44102164,106,561,13,37.57438435974659,126.99419600272876
종로구,통인동,0.666853434,0.690943115,0.32733628,0.427069356,경복궁,0.563494667,22,47.44102164,106,561,13,37.58016137904692,126.97021937807314
종로구,신문로2가,0.521699159,0.666505466,0.32733628,0.427069356,서대문,0.606059771,22,47.44102164,106,561,13,37.57086964386676,126.9692253146136
종로구,사간동,0.629060487,0.725453781,0.32733628,0.427069356,안국,0.454521439,22,47.44102164,106,561,13,37.57726223074823,126.98040032811768
종로구,누하동,0.582641611,0.672105282,0.32733628,0.427069356,경복궁,0.60398943,22,47.44102164,106,561,13,37.5792900548001,126.96828404317836
종로구,구기동,0.683316897,0.027101827,0.32733628,0.427069356,독바위,2.319160968,22,47.44102164,106,561,13,37.61937879786743,126.95927593689753
종로구,이화동,0.597158234,0.642425508,0.32733628,0.427069356,혜화,0.640247153,22,47.44102164,106,561,13,37.57724048865615,127.00563301998764
종로구,안국동,0.594884333,0.794578766,0.32733628,0.427069356,안국,0.187288167,22,47.44102164,106,561,13,37.57740019514426,126.98362984534938
종로구,명륜4가,0.571851847,0.781158593,0.32733628,0.427069356,혜화,0.166327462,22,47.44102164,106,561,13,37.58223245270075,126.99988163753213
종로구,내수동,0.537775927,0.714435576,0.32733628,0.427069356,경복궁,0.31342615,22,47.44102164,106,561,13,37.57332521462765,126.97197170479122
종로구,관훈동,0.590419859,0.777118898,0.32733628,0.427069356,안국,0.275876521,22,47.44102164,106,561,13,37.5741566866367,126.9846825124266
종로구,재동,0.168163316,0.816917402,0.32733628,0.427069356,안국,0.196750325,22,47.44102164,106,561,13,37.57832853629491,126.9852842840526
종로구,명륜1가,0.587317075,0.646496452,0.32733628,0.427069356,한성대입구,0.822205851,22,47.44102164,106,561,13,37.589114328626216,126.99748752590692
중구,필동3가,0.580748861,0.70320487,0.235006876,0.538727747,충무로,0.338112092,23,47.17171978,72,677,54,37.55851627674874,126.9970217937447
중구,태평로2가,0.557224106,0.853031938,0.235006876,0.538727747,시청,0.107727535,23,47.17171978,72,677,54,37.56298805438999,126.97636351862306
중구,소공동,0.557224106,0.78835361,0.235006876,0.538727747,을지로입구,0.307381276,23,47.17171978,72,677,54,37.56407544197573,126.9800647165612
중구,산림동,0.413232356,0.816799585,0.235006876,0.538727747,을지로4가,0.226233497,23,47.17171978,72,677,54,37.56767655466008,126.99593899096764
중구,정동,0.508032244,0.699424611,0.235006876,0.538727747,시청,0.389719474,23,47.17171978,72,677,54,37.56661111819589,126.97314612106818
중구,광희동1가,0.61161128,0.799871551,0.235006876,0.538727747,동대문역사문화공원,0.037898428,23,47.17171978,72,677,54,37.56502343289375,127.00532426661128
중구,인현동1가,0.557224106,0.800230583,0.235006876,0.538727747,을지로3가,0.241791038,23,47.17171978,72,677,54,37.56458805064221,126.99431015129436
중구,저동1가,0.557224106,0.799198607,0.235006876,0.538727747,명동,0.376803604,23,47.17171978,72,677,54,37.56442966671611,126.9878050752853
중구,을지로3가,0.557224106,0.877974105,0.235006876,0.538727747,을지로3가,0.036154612,23,47.17171978,72,677,54,37.56632623885099,126.99220819988578
중구,봉래동1가,0.557224106,0.746377654,0.235006876,0.538727747,시청,0.539364554,23,47.17171978,72,677,54,37.55909998843419,126.97277253841168
중구,남대문로4가,0.557224106,0.803383744,0.235006876,0.538727747,시청,0.327286123,23,47.17171978,72,677,54,37.56060500187789,126.97569996921403
중구,회현동2가,0.524241292,0.779288362,0.235006876,0.538727747,회현,0.315268082,23,47.17171978,72,677,54,37.55876259179265,126.9829341557164
중구,명동1가,0.557224106,0.829373519,0.235006876,0.538727747,을지로입구,0.26382335,23,47.17171978,72,677,54,37.56430295586102,126.98466251549084
중구,명동2가,0.557224106,0.784539502,0.235006876,0.538727747,명동,0.336349524,23,47.17171978,72,677,54,37.562903234956295,126.98525404032031
중구,을지로2가,0.557224106,0.8219658,0.235006876,0.538727747,을지로입구,0.297214428,23,47.17171978,72,677,54,37.56588428515726,126.98593011279088
중구,주교동,0.557224106,0.824475492,0.235006876,0.538727747,을지로4가,0.214860285,23,47.17171978,72,677,54,37.56826954389902,126.9993763268618
중구,회현동1가,0.56272186,0.745166539,0.235006876,0.538727747,회현,0.393494072,23,47.17171978,72,677,54,37.55651034636123,126.98151444549669
중구,다동,0.557224106,0.809058293,0.235006876,0.538727747,을지로입구,0.244801644,23,47.17171978,72,677,54,37.56790939834985,126.98118625279864
중구,회현동3가,0.627127729,0.757729167,0.235006876,0.538727747,명동,0.383393681,23,47.17171978,72,677,54,37.56016837813548,126.98407707239524
중구,남대문로1가,0.557224106,0.849800731,0.235006876,0.538727747,을지로입구,0.177437566,23,47.17171978,72,677,54,37.56757978860182,126.98286040109892
중구,충무로1가,0.557224106,0.770042079,0.235006876,0.538727747,회현,0.307853295,23,47.17171978,72,677,54,37.56116999723631,126.98251818649167
중구,을지로7가,0.557224106,0.841125035,0.235006876,0.538727747,동대문역사문화공원,0.089021424,23,47.17171978,72,677,54,37.56628825917083,127.0096240591072
중구,삼각동,0.557224106,0.811481618,0.235006876,0.538727747,종각,0.254173958,23,47.17171978,72,677,54,37.568097468463854,126.98424758100649
중구,을지로4가,0.452230793,0.872906964,0.235006876,0.538727747,을지로4가,0.036362318,23,47.17171978,72,677,54,37.5664422513786,126.99775356180209
중구,남산동1가,0.728556888,0.747942155,0.235006876,0.538727747,명동,0.375828565,23,47.17171978,72,677,54,37.55934759830076,126.9845976619736
중구,수하동,0.557224106,0.800276455,0.235006876,0.538727747,을지로입구,0.232139107,23,47.17171978,72,677,54,37.5672848187734,126.9846404285333
중구,남창동,0.54922146,0.825401546,0.235006876,0.538727747,회현,0.248467113,23,47.17171978,72,677,54,37.55807990494354,126.9776216359189
중구,필동2가,0.629305879,0.739086055,0.235006876,0.538727747,충무로,0.288505084,23,47.17171978,72,677,54,37.55877231117377,126.99472174348692
중구,황학동,0.594086458,0.658146496,0.235006876,0.538727747,신당,0.339550533,23,47.17171978,72,677,54,37.56854524113229,127.02083853037388
중구,입정동,0.314562795,0.841739042,0.235006876,0.538727747,을지로3가,0.170705477,23,47.17171978,72,677,54,37.56781783662507,126.99292045444402
중구,충무로2가,0.504275573,0.818595288,0.235006876,0.538727747,명동,0.085694619,23,47.17171978,72,677,54,37.56172855409399,126.98779684488645
중구,흥인동,0.559940766,0.723890203,0.235006876,0.538727747,신당,0.12771822,23,47.17171978,72,677,54,37.56731101151626,127.01638060664436
중구,쌍림동,0.601821572,0.790215656,0.235006876,0.538727747,동대문역사문화공원,0.159997526,23,47.17171978,72,677,54,37.56352924225125,127.00424259033016
중구,중림동,0.578171648,0.799689592,0.235006876,0.538727747,충정로,0.194270509,23,47.17171978,72,677,54,37.558836213590425,126.9663364461986
중구,장충동1가,0.56502907,0.758554281,0.235006876,0.538727747,동대입구,0.373851779,23,47.17171978,72,677,54,37.560980143142594,127.00758681253834
중구,순화동,0.462079305,0.741931708,0.235006876,0.538727747,시청,0.41654939,23,47.17171978,72,677,54,37.56257327745462,126.97071337741396
중구,충무로4가,0.605643263,0.834799152,0.235006876,0.538727747,충무로,0.118516144,23,47.17171978,72,677,54,37.56232924328444,126.99583929460714
중구,을지로1가,0.557224106,0.831101633,0.235006876,0.538727747,을지로입구,0.17922841,23,47.17171978,72,677,54,37.56599854041593,126.9805403259448
중구,초동,0.557224106,0.806386943,0.235006876,0.538727747,을지로3가,0.210740108,23,47.17171978,72,677,54,37.56442600460483,126.99222438064784
중구,오장동,0.573487859,0.780389623,0.235006876,0.538727747,을지로4가,0.318320355,23,47.17171978,72,677,54,37.5647350782127,127.00088563366457
중구,신당동,0.602490568,0.793709741,0.235006876,0.538727747,청구,0.256565997,23,47.17171978,72,677,54,37.55791088599765,127.0136700874448
중구,주자동,0.557224106,0.836598228,0.235006876,0.538727747,명동,0.109211909,23,47.17171978,72,677,54,37.560659885897074,126.98940305057184
중구,저동2가,0.58194129,0.763544153,0.235006876,0.538727747,을지로3가,0.287187978,23,47.17171978,72,677,54,37.56423969150637,126.98979326663591
중구,만리동2가,0.613620504,0.692760032,0.235006876,0.538727747,충정로,0.569379321,23,47.17171978,72,677,54,37.55462682196744,126.96396397894914
중구,남대문로3가,0.557224106,0.812927537,0.235006876,0.538727747,회현,0.222261449,23,47.17171978,72,677,54,37.56170045645757,126.97959162658088
중구,충무로5가,0.587091985,0.790077585,0.235006876,0.538727747,충무로,0.406094132,23,47.17171978,72,677,54,37.56284331864012,126.9996415934898
중구,남학동,0.639996387,0.807210987,0.235006876,0.538727747,명동,0.232202072,23,47.17171978,72,677,54,37.56057518427283,126.99082904730372
중구,남대문로5가,0.40409536,0.770230371,0.235006876,0.538727747,서울,0.391740874,23,47.17171978,72,677,54,37.55610014780986,126.97531141271912
중구,의주로2가,0.557224106,0.74236826,0.235006876,0.538727747,충정로,0.469649351,23,47.17171978,72,677,54,37.56073659742864,126.96962160333608
중구,무교동,0.557224106,0.789068375,0.235006876,0.538727747,용답,0.21855724,23,47.17171978,72,677,54,37.56815708513798,126.97900918437274
중구,의주로1가,0.535379235,0.802181188,0.235006876,0.538727747,서대문,0.248502522,23,47.17171978,72,677,54,37.56411652117547,126.96847607775068
중구,장충동2가,0.605592615,0.640022346,0.235006876,0.538727747,동대입구,0.54278173,23,47.17171978,72,677,54,37.55499492549845,127.00059008941837
중구,을지로6가,0.558781731,0.780064563,0.235006876,0.538727747,동대문역사문화공원,0.307127629,23,47.17171978,72,677,54,37.5677831283914,127.00688420648434
중구,을지로5가,0.585136108,0.783702146,0.235006876,0.538727747,동대문역사문화공원,0.34717613,23,47.17171978,72,677,54,37.56672535627629,127.0023546565029
중구,장교동,0.557224106,0.762743644,0.235006876,0.538727747,을지로입구,0.422093639,23,47.17171978,72,677,54,37.56744983380499,126.98698484890603
중구,태평로1가,0.557224106,0.833532813,0.235006876,0.538727747,용답,0.156231672,23,47.17171978,72,677,54,37.56773133785968,126.97724652197316
중구,필동1가,0.561881156,0.812597853,0.235006876,0.538727747,충무로,0.266683166,23,47.17171978,72,677,54,37.56108823449289,126.99246659377634
중구,남산동2가,0.531176571,0.745773845,0.235006876,0.538727747,명동,0.350568702,23,47.17171978,72,677,54,37.55859159070401,126.9857875882458
중구,충무로3가,0.562883979,0.766181918,0.235006876,0.538727747,명동,0.34072764,23,47.17171978,72,677,54,37.56238682969269,126.9917456460838
중구,예관동,0.557224106,0.812964563,0.235006876,0.538727747,을지로4가,0.258251887,23,47.17171978,72,677,54,37.5642540617361,126.99820834849086
중구,봉래동2가,0.557224106,0.802529269,0.235006876,0.538727747,서울,0.401980229,23,47.17171978,72,677,54,37.55655631633476,126.97098711303182
중구,서소문동,0.557224106,0.840678349,0.235006876,0.538727747,시청,0.127099879,23,47.17171978,72,677,54,37.56314190697075,126.97391936720122
중구,북창동,0.595595151,0.78446918,0.235006876,0.538727747,시청,0.277538961,23,47.17171978,72,677,54,37.56245260413046,126.9782045649728
중구,남산동3가,0.557224106,0.815321127,0.235006876,0.538727747,명동,0.125246493,23,47.17171978,72,677,54,37.56015397179411,126.98741755191344
중구,예장동,0.511094466,0.620561149,0.235006876,0.538727747,명동,0.667658236,23,47.17171978,72,677,54,37.55522169442965,126.99011703824397
중구,광희동2가,0.573912833,0.845332675,0.235006876,0.538727747,동대문역사문화공원,0.143989844,23,47.17171978,72,677,54,37.56394530004819,127.0084282534614
중구,묵정동,0.530375102,0.750652403,0.235006876,0.538727747,충무로,0.44972197,23,47.17171978,72,677,54,37.56134647470108,127.00056274772628
중구,만리동1가,0.620660578,0.763527249,0.235006876,0.538727747,충정로,0.470471272,23,47.17171978,72,677,54,37.55616563056036,126.96731339372204
중구,충정로1가,0.557224106,0.828750236,0.235006876,0.538727747,서대문,0.16512767,23,47.17171978,72,677,54,37.566526166129655,126.96827866166338
중구,수표동,0.557224106,0.794086621,0.235006876,0.538727747,을지로3가,0.238315667,23,47.17171978,72,677,54,37.56746731823906,126.98951547635104
중구,남대문로2가,0.557224106,0.820131445,0.235006876,0.538727747,을지로입구,0.2302241,23,47.17171978,72,677,54,37.56395498494259,126.98211805482096
중구,무학동,0.567625259,0.7537536,0.235006876,0.538727747,신당,0.214051831,23,47.17171978,72,677,54,37.56437425024214,127.01528728292904
중구,인현동2가,0.536497753,0.761860387,0.235006876,0.538727747,을지로4가,0.316460668,23,47.17171978,72,677,54,37.56420423242152,126.99614639755572
중구,방산동,0.557224106,0.855413113,0.235006876,0.538727747,종로5가,0.266712221,23,47.17171978,72,677,54,37.56872703542663,127.00298026059755
